PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,type,Expenses,Surname,Is_Child,deck,side,GroupId,PassengerNum,GroupSize,Siblings,AgeClass,AgeToTransported,CryoSleepInGroup,CryoSleepInFamily,DestinationToTransported,AgeClassToExpenses,Movement,MovementToCryoSleep
8669_01,Earth,0.0,TRAPPIST-1e,31.0,False,949.0,0.0,22.0,0.0,0.0,False,0,971.0,Cartiz,0,F,S,8669,1,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8669_02,Earth,0.0,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Cartiz,1,G,S,8669,2,3,3,5-12,0.6216216216216216,0.0,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8669_03,Earth,0.0,TRAPPIST-1e,55.0,False,506.0,0.0,456.0,0.0,0.0,False,0,962.0,Cartiz,0,F,S,8669,3,3,3,43+,0.4897324206596142,0.0,0.42001408,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8670_01,Earth,1.0,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Williotters,0,G,S,8670,1,1,1,13-17,0.5601926163723917,1.0,0.32525358,0.5037688442211056,827.553217113614,Earth -> PSO J318.5-22,0.50735295
8671_01,Europa,0.0,55 Cancri e,29.0,False,1.0,764.0,1.0,265.0,1539.0,True,0,2570.0,Ticagent,0,A,P,8671,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
8672_01,Earth,0.0,TRAPPIST-1e,40.0,False,21.0,155.0,0.0,267.0,0.0,False,0,443.0,Rilley,0,G,P,8672,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8673_01,Europa,1.0,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Pentical,0,C,P,8673,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
8674_01,Mars,0.0,TRAPPIST-1e,21.0,False,4924.0,0.0,49.0,2.0,0.0,False,0,4975.0,Resty,0,F,P,8674,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8675_01,Europa,1.0,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Droning,0,B,P,8675,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
8680_01,Mars,0.0,TRAPPIST-1e,44.0,False,643.1341961852861,971.0,700.0,0.0,0.0,False,0,2314.134196185286,Sty,0,F,P,8680,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
8681_01,Mars,0.0,TRAPPIST-1e,34.0,False,368.0,499.0,1729.0,0.0,2.0,False,0,2598.0,Derry,0,F,P,8681,1,3,2,18-42,0.47507897507897506,0.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8681_02,Mars,0.0,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Facle,1,F,P,8681,2,3,1,1-4,0.7419354838709677,0.0,0.32525358,0.4721994423486961,0.0,Mars -> TRAPPIST-1e,0.39647007
8681_03,Mars,0.0,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Derry,1,F,P,8681,3,3,2,1-4,0.7419354838709677,0.0,0.39817518,0.4721994423486961,0.0,Mars -> TRAPPIST-1e,0.39647007
8683_01,Earth,0.0,PSO J318.5-22,42.0,False,51.0,6.0,87.0,21.0,404.0,False,0,569.0,Prinson,0,F,S,8683,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.5037688442211056,1930.852210892215,Earth -> PSO J318.5-22,0.50735295
8684_01,Earth,0.0,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,226.0,488.0,False,0,716.0,Meleon,0,F,P,8684,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8685_01,Earth,1.0,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Midtt,0,G,S,8685,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
8687_01,Earth,0.0,TRAPPIST-1e,24.0,False,0.0,1263.7984564498347,594.0,95.0,0.0,True,0,1952.7984564498347,Cartiz,0,F,S,8687,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8688_01,Earth,0.0,TRAPPIST-1e,28.5,False,0.0,0.0,0.0,595.0,0.0,False,0,595.0,Moodmandez,0,F,S,8688,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8691_01,Earth,1.0,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Pierry,0,G,P,8691,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8693_01,Earth,1.0,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Buckson,0,G,P,8693,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8694_01,Earth,1.0,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Lunapperts,0,G,P,8694,1,3,3,13-17,0.5601926163723917,0.6666667,0.42001408,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
8694_02,Earth,0.0,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Lunapperts,1,G,P,8694,2,3,3,5-12,0.6216216216216216,0.6666667,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8694_03,Earth,1.0,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Lunapperts,1,G,P,8694,3,3,3,5-12,0.6216216216216216,0.6666667,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8695_01,Mars,0.0,TRAPPIST-1e,40.0,False,76.0,0.0,1169.0,0.0,64.0,True,0,1309.0,Seen,0,F,S,8695,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8696_01,Europa,1.0,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Alvesssidy,0,C,S,8696,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Europa -> PSO J318.5-22,0.55172414
8700_01,Mars,0.0,TRAPPIST-1e,13.0,False,217.0,7.0,928.0,0.0,728.0,False,0,1880.0,Teake,0,F,S,8700,1,1,1,13-17,0.5601926163723917,0.0,0.32525358,0.4721994423486961,827.553217113614,Mars -> TRAPPIST-1e,0.39647007
8701_01,Mars,0.0,55 Cancri e,19.0,False,203.0,0.0,172.0,1460.0,151.0,False,0,1986.0,Rekle,0,F,P,8701,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
8703_01,Earth,0.0,TRAPPIST-1e,44.0,False,84.0,0.0,308.0,0.0,1179.0,False,0,1571.0,Simpsonks,0,F,S,8703,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8704_01,Mars,1.0,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Facke,0,F,S,8704,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8704_02,Mars,0.0,TRAPPIST-1e,29.0,False,2239.0,0.0,146.0,0.0,0.0,False,0,2385.0,Facke,0,D,S,8704,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8708_01,Earth,0.0,PSO J318.5-22,28.0,False,679.0,0.0,0.0,0.0,0.0,False,0,679.0,Jacostaffey,0,G,P,8708,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8709_01,Earth,0.0,TRAPPIST-1e,36.0,False,0.0,98.0,456.0,277.0,70.0,False,0,901.0,Cartyernan,0,F,S,8709,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8710_01,Earth,0.0,PSO J318.5-22,24.0,False,312.0,227.0,50.0,0.0,0.0,False,0,589.0,Scheron,0,F,S,8710,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8712_01,Mars,1.0,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Snoff,0,F,P,8712,1,1,1,13-17,0.5601926163723917,1.0,0.32525358,0.4721994423486961,827.553217113614,Mars -> TRAPPIST-1e,0.39647007
8714_01,Mars,0.0,TRAPPIST-1e,50.0,False,1584.0,0.0,36.0,104.0,0.0,True,0,1724.0,Mad,0,D,P,8714,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
8716_01,Earth,0.0,PSO J318.5-22,20.0,False,426.0,0.0,220.0,2.0,0.0,False,0,648.0,Graneyes,0,F,P,8716,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8717_01,Earth,0.0,TRAPPIST-1e,38.0,False,139.0,9.0,0.0,0.0,582.0,False,0,730.0,Freevenson,0,F,S,8717,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8719_01,Europa,0.0,TRAPPIST-1e,33.0,True,0.0,3076.0,0.0,3.0,994.0,False,0,4073.0,Invebodene,0,A,S,8719,1,3,2,18-42,0.47507897507897506,0.33333334,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
8719_02,Europa,0.0,55 Cancri e,54.0,False,0.0,1821.0,2370.0,949.0,46.0,False,0,5186.0,Alcemblery,0,A,S,8719,2,3,1,43+,0.4897324206596142,0.33333334,0.32525358,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
8719_03,Europa,1.0,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Invebodene,0,A,S,8719,3,3,2,18-42,0.47507897507897506,0.33333334,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
8720_01,Earth,0.0,55 Cancri e,23.0,False,0.0,247.0,1063.0,36.0,0.0,True,0,1346.0,Bartines,0,F,S,8720,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
8721_01,Europa,1.0,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Tronsive,0,B,S,8721,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
8722_01,Mars,1.0,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Pine,0,E,P,8722,1,2,2,43+,0.4897324206596142,0.5,0.39817518,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
8722_02,Mars,0.0,TRAPPIST-1e,36.0,False,2002.0,0.0,10.0,87.0,0.0,False,0,2099.0,Pine,0,E,P,8722,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8723_01,Earth,0.0,TRAPPIST-1e,38.0,False,32.0,1163.0,0.0,52.0,1935.0,False,0,3182.0,Traverdy,0,F,P,8723,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8727_01,Earth,0.0,55 Cancri e,28.0,False,34.0,0.0,0.0,0.0,658.0,False,0,692.0,Bulliamoses,0,F,P,8727,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
8728_01,Earth,0.0,TRAPPIST-1e,32.0,False,258.0,500.0,3.0,15.0,128.0,True,0,904.0,Fulloydez,0,F,P,8728,1,8,8,18-42,0.47507897507897506,0.25,0.3125,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8728_02,Earth,0.0,TRAPPIST-1e,55.0,False,694.0,0.0,1.0,87.0,0.0,False,0,782.0,Fulloydez,0,G,P,8728,2,8,8,43+,0.4897324206596142,0.25,0.3125,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8728_03,Earth,0.0,TRAPPIST-1e,23.0,False,1254.0,0.0,45.0,0.0,0.0,False,0,1299.0,Fulloydez,0,F,P,8728,3,8,8,18-42,0.47507897507897506,0.25,0.3125,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8728_04,Earth,0.0,PSO J318.5-22,38.0,False,647.0,23.0,1.0,0.0,0.0,False,0,671.0,Fulloydez,0,F,P,8728,4,8,8,18-42,0.47507897507897506,0.25,0.3125,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8728_05,Earth,1.0,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Fulloydez,0,G,P,8728,5,8,8,18-42,0.47507897507897506,0.25,0.3125,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
8728_06,Earth,1.0,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Fulloydez,0,G,P,8728,6,8,8,18-42,0.47507897507897506,0.25,0.3125,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8728_07,Earth,0.0,TRAPPIST-1e,44.0,False,266.0,3.0,2.0,0.0,748.0,False,0,1019.0,Fulloydez,0,G,P,8728,7,8,8,43+,0.4897324206596142,0.25,0.3125,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8728_08,Earth,0.0,TRAPPIST-1e,62.0,False,0.0,592.0,164.0,0.0,0.0,True,0,756.0,Fulloydez,0,G,P,8728,8,8,8,43+,0.4897324206596142,0.25,0.3125,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8729_01,Europa,0.0,TRAPPIST-1e,66.0,False,354.0,2639.0,0.0,1180.0,0.0,False,0,4173.0,Rewmid,0,E,P,8729,1,2,2,43+,0.4897324206596142,0.0,0.39817518,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
8729_02,Europa,0.0,TRAPPIST-1e,20.0,False,643.1341961852861,7759.0,18.0,4925.0,12685.0,False,0,26030.13419618529,Rewmid,0,E,P,8729,2,2,2,18-42,0.47507897507897506,0.0,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
8732_01,Earth,0.0,TRAPPIST-1e,19.0,False,193.0,251.0,0.0,165.0,0.0,False,0,609.0,Jacostaffey,0,F,S,8732,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8733_01,Earth,0.0,TRAPPIST-1e,30.5,False,22.0,226.0,0.0,0.0,633.0,False,0,881.0,Wolfernan,0,G,S,8733,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8734_01,Earth,0.0,PSO J318.5-22,25.0,False,643.1341961852861,0.0,707.0,1.0,0.0,True,0,1351.134196185286,Johnshines,0,G,P,8734,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
8735_01,Earth,0.0,TRAPPIST-1e,20.0,False,227.0,0.0,1.0,0.0,707.0,False,0,935.0,Ryanglasey,0,F,P,8735,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8736_01,Mars,1.0,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Pota,0,F,P,8736,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8736_02,Mars,0.0,TRAPPIST-1e,20.0,False,643.1341961852861,2.0,289.0,976.0,0.0,True,0,1910.134196185286,Pota,0,F,P,8736,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8741_01,Europa,1.0,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Alaring,0,A,P,8741,1,3,2,13-17,0.5601926163723917,0.33333334,0.39817518,0.4721994423486961,827.553217113614,Europa -> TRAPPIST-1e,0.4031903
8741_02,Europa,0.0,55 Cancri e,49.0,False,0.0,3853.0,0.0,245.0,178.0,True,0,4276.0,Alaring,0,A,P,8741,2,3,2,43+,0.4897324206596142,0.33333334,0.39817518,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
8741_03,Europa,0.0,TRAPPIST-1e,49.0,False,4.0,44.0,1401.0,1043.0,0.0,False,0,2492.0,Stichseary,0,A,P,8741,3,3,1,43+,0.4897324206596142,0.33333334,0.32525358,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
8743_01,Earth,0.0,55 Cancri e,19.0,False,179.0,16.0,246.0,280.0,0.0,False,0,721.0,Villenson,0,F,P,8743,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
8744_01,Earth,0.0,TRAPPIST-1e,53.0,False,1613.0,0.0,0.0,0.0,7.0,False,0,1620.0,Holton,0,E,S,8744,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8749_01,Mars,0.0,TRAPPIST-1e,31.0,False,947.0,83.0,19.0,0.0,0.0,False,0,1049.0,Cuche,0,E,P,8749,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8750_01,Earth,0.0,TRAPPIST-1e,18.0,False,24.0,753.0,0.0,0.0,0.0,False,0,777.0,Carlsonney,0,F,P,8750,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8751_01,Earth,0.0,TRAPPIST-1e,24.0,False,0.0,0.0,124.0,4.0,471.0,False,0,599.0,Weavesend,0,F,S,8751,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8752_01,Mars,0.0,TRAPPIST-1e,35.0,False,2758.0,0.0,1.0,0.0,0.0,False,0,2759.0,Strad,0,D,P,8752,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8753_01,Earth,0.0,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,545.0,89.0,False,0,634.0,Sellentry,0,F,P,8753,1,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8753_02,Earth,0.0,TRAPPIST-1e,38.0,False,22.0,9.0,40.0,732.0,0.0,False,0,803.0,Sellentry,0,F,P,8753,2,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8753_03,Earth,0.0,TRAPPIST-1e,23.0,False,0.0,0.0,9.0,69.0,1157.0,False,0,1235.0,Sellentry,0,F,P,8753,3,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8754_01,Earth,0.0,TRAPPIST-1e,22.0,False,151.0,1263.7984564498347,613.0,6.0,0.0,False,0,2033.7984564498347,Popelazquez,0,G,S,8754,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8755_01,Europa,1.0,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Alvercal,0,D,S,8755,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
8757_01,Earth,0.0,TRAPPIST-1e,28.0,False,1.0,1484.0,210.0,0.0,5.0,True,0,1700.0,Danielps,0,G,S,8757,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8759_01,Mars,0.0,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,False,0,736.0,Chate,0,F,S,8759,1,2,2,18-42,0.47507897507897506,0.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8759_02,Mars,0.0,TRAPPIST-1e,45.0,False,74.0,0.0,0.0,1130.0,22.0,False,0,1226.0,Chate,0,F,S,8759,2,2,2,43+,0.4897324206596142,0.0,0.39817518,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
8760_01,Earth,0.0,TRAPPIST-1e,22.0,False,804.0,0.0,0.0,0.0,0.0,False,0,804.0,Alvasquez,0,F,S,8760,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8762_01,Earth,0.0,TRAPPIST-1e,30.0,False,32.0,180.0,497.0,0.0,99.0,True,0,808.0,Cardner,0,G,S,8762,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8764_01,Mars,1.0,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Gene,0,F,S,8764,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
8766_01,Mars,1.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Mine,0,F,P,8766,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8769_01,Mars,0.0,TRAPPIST-1e,44.0,False,1.0,0.0,2080.0,11.0,0.0,True,0,2092.0,Ches,0,F,S,8769,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
8770_01,Earth,0.0,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Waderoachez,1,F,P,8770,1,7,4,5-12,0.6216216216216216,0.14285715,0.4413793,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8770_02,Earth,1.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Waderoachez,1,F,P,8770,2,7,4,0,0.8089887640449438,0.14285715,0.4413793,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8770_03,Earth,0.0,PSO J318.5-22,14.0,False,476.0,14.0,0.0,328.0,8.0,False,0,826.0,Morgerson,0,F,P,8770,3,7,3,13-17,0.5601926163723917,0.14285715,0.42001408,0.5037688442211056,827.553217113614,Earth -> PSO J318.5-22,0.50735295
8770_04,Earth,0.0,TRAPPIST-1e,37.0,False,0.0,0.0,11.0,1028.0,7.0,False,0,1046.0,Morgerson,0,F,P,8770,4,7,3,18-42,0.47507897507897506,0.14285715,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8770_05,Earth,0.0,TRAPPIST-1e,15.0,False,0.0,912.0,82.0,5.0,0.0,False,0,999.0,Morgerson,0,F,P,8770,5,7,3,13-17,0.5601926163723917,0.14285715,0.42001408,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
8770_06,Earth,0.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Waderoachez,1,F,P,8770,6,7,4,0,0.8089887640449438,0.14285715,0.4413793,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
8770_07,Earth,0.0,TRAPPIST-1e,17.0,False,0.0,810.0,66.0,0.0,0.0,True,0,876.0,Waderoachez,0,F,P,8770,7,7,4,18-42,0.47507897507897506,0.14285715,0.4413793,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8771_01,Earth,0.0,TRAPPIST-1e,58.0,False,0.0,805.0,3.0,3.0,0.0,False,0,811.0,Boyersons,0,G,P,8771,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
8772_01,Europa,1.0,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Motled,0,B,S,8772,1,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.61,827.553217113614,Europa -> 55 Cancri e,0.51537883
8772_02,Europa,0.0,55 Cancri e,53.0,False,0.0,1127.0,0.0,3939.0,875.6943820224719,False,0,5941.6943820224715,Motled,0,B,S,8772,2,2,2,43+,0.4897324206596142,0.5,0.39817518,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
8773_01,Mars,0.0,TRAPPIST-1e,29.0,False,257.0,0.0,782.0,8.0,3.0,False,0,1050.0,Ica,0,D,P,8773,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
8774_01,Earth,1.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Gentledges,0,G,S,8774,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8776_01,Earth,0.0,TRAPPIST-1e,40.0,False,0.0,0.0,286.0,6.0,570.0,True,0,862.0,Headardyer,0,E,S,8776,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
8779_01,Earth,0.0,55 Cancri e,21.0,False,2.0,1263.7984564498347,0.0,634.0,0.0,False,0,1899.7984564498347,Brensonsen,0,G,S,8779,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
